Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Configured Variants (product.metafields.nvzn.configured_ars),EasyFlow Product options (product.metafields.product_options.options),SEO Hidden (product.metafields.seo.hidden),Backrest type (product.metafields.shopify.backrest-type),Bed/Frame features (product.metafields.shopify.bed-frame-features),Building board material (product.metafields.shopify.building-board-material),Color (product.metafields.shopify.color-pattern),Foundation material (product.metafields.shopify.foundation-material),Furniture/Fixture material (product.metafields.shopify.furniture-fixture-material),Mounting type (product.metafields.shopify.mounting-type),Seat type (product.metafields.shopify.seat-type),Suitable location (product.metafields.shopify.suitable-location),Tableware material (product.metafields.shopify.tableware-material),Upholstery material (product.metafields.shopify.upholstery-material),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Israel,Price / Israel,Compare At Price / Israel,Status
feni,,,,,,,,,צד שמאל,,,"רוחב 280 ס""מ",,,בוקלה קרם,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-1_9_eedfdf67-f0f8-4640-b9d9-75f635c51ca0.jpg?v=1711381388,11,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1221_0c79090f-65d9-4270-a97b-6047ec96e50c.png?v=1714158873,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 280 ס""מ",,,בוקלה אפור,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-3_8_759f8af7-83cb-4982-95d3-ed4e9a801fe6.jpg?v=1711381396,12,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/336915588145ca37e0865d0d7f0d50e2.png?v=1714159201,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 280 ס""מ",,,טויוטה קרם,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-4_8_4ff75ae0-018f-4cf5-b3a4-730965ef5cdc.jpg?v=1711381403,13,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-1_9_eedfdf67-f0f8-4640-b9d9-75f635c51ca0.jpg?v=1711381388,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 280 ס""מ",,,טויוטה מנטה,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-5_7_294035a1-7455-4636-bdb1-89e6742d4294.jpg?v=1711381411,14,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-2_9_90f87b97-0187-4fc1-8f61-427566913182.jpg?v=1711381379,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 280 ס""מ",,,טויוטה ירוק,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/111_bacf6289-843b-4bd0-8db8-c12cef978a72.png?v=1713689779,15,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-3_8_759f8af7-83cb-4982-95d3-ed4e9a801fe6.jpg?v=1711381396,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 280 ס""מ",,,טויוטה כחול,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/79f45470-ebd9-49cf-9463-0cd1bb74f7bf.png?v=1713689810,16,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-4_8_4ff75ae0-018f-4cf5-b3a4-730965ef5cdc.jpg?v=1711381403,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 280 ס""מ",,,טויוטה אפור בהיר,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1221_0c79090f-65d9-4270-a97b-6047ec96e50c.png?v=1714158873,17,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-5_7_294035a1-7455-4636-bdb1-89e6742d4294.jpg?v=1711381411,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 280 ס""מ",,,טויוטה צהוב,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1221_8db55d30-0a4b-4c59-8f06-416d22e9c98a.png?v=1714158901,18,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/111_bacf6289-843b-4bd0-8db8-c12cef978a72.png?v=1713689779,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 300 ס""מ",,,בוקלה לבנה,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/336915588145ca37e0865d0d7f0d50e2.png?v=1714159201,19,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_110.png?v=1707342708,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 300 ס""מ",,,בוקלה קרם,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",https://cdn.shopify.com/s/files/1/0827/0453/1744/files/336915588145ca37e0865d0d7f0d50e2_8af20760-ab38-49d5-bf67-a2ad36209ad6.png?v=1714159238,20,FENI | ספה מודרנית לסלון - ZVZstyle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1221_0c79090f-65d9-4270-a97b-6047ec96e50c.png?v=1714158873,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 300 ס""מ",,,בוקלה אפור,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/336915588145ca37e0865d0d7f0d50e2.png?v=1714159201,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 300 ס""מ",,,טויוטה קרם,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-1_9_eedfdf67-f0f8-4640-b9d9-75f635c51ca0.jpg?v=1711381388,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 300 ס""מ",,,טויוטה מנטה,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-2_9_90f87b97-0187-4fc1-8f61-427566913182.jpg?v=1711381379,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 300 ס""מ",,,טויוטה ירוק,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-3_8_759f8af7-83cb-4982-95d3-ed4e9a801fe6.jpg?v=1711381396,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 300 ס""מ",,,טויוטה כחול,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-4_8_4ff75ae0-018f-4cf5-b3a4-730965ef5cdc.jpg?v=1711381403,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 300 ס""מ",,,טויוטה אפור בהיר,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-5_7_294035a1-7455-4636-bdb1-89e6742d4294.jpg?v=1711381411,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 300 ס""מ",,,טויוטה צהוב,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/111_bacf6289-843b-4bd0-8db8-c12cef978a72.png?v=1713689779,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 260 ס""מ",,,בוקלה לבנה,,"",1000.0,shopify,0,continue,manual,7100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/laurent-2-piece-bumper-sofa-1225-xl_99a31b3e-8b62-43e6-bd87-e4f1cab8b58e.jpg?v=1707342823,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 260 ס""מ",,,בוקלה קרם,,"",1000.0,shopify,0,continue,manual,7100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1221_8db55d30-0a4b-4c59-8f06-416d22e9c98a.png?v=1714158901,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 260 ס""מ",,,בוקלה אפור,,"",1000.0,shopify,0,continue,manual,7100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/336915588145ca37e0865d0d7f0d50e2_8af20760-ab38-49d5-bf67-a2ad36209ad6.png?v=1714159238,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 260 ס""מ",,,טויוטה קרם,,"",1000.0,shopify,0,continue,manual,7100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-1_9.jpg?v=1711381244,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 260 ס""מ",,,טויוטה מנטה,,"",1000.0,shopify,0,continue,manual,7100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-2_9.jpg?v=1711381242,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 260 ס""מ",,,טויוטה ירוק,,"",1000.0,shopify,0,continue,manual,7100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-3_8.jpg?v=1711381245,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 260 ס""מ",,,טויוטה כחול,,"",1000.0,shopify,0,continue,manual,7100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-4_8.jpg?v=1711381245,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 260 ס""מ",,,טויוטה אפור בהיר,,"",1000.0,shopify,0,continue,manual,7100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-5_7.jpg?v=1711381246,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 260 ס""מ",,,טויוטה צהוב,,"",1000.0,shopify,0,continue,manual,7100.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/79f45470-ebd9-49cf-9463-0cd1bb74f7bf.png?v=1713689810,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 280 ס""מ",,,בוקלה לבנה,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/laurent-2-piece-bumper-sofa-1225-xl_99a31b3e-8b62-43e6-bd87-e4f1cab8b58e.jpg?v=1707342823,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 280 ס""מ",,,בוקלה קרם,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1221_8db55d30-0a4b-4c59-8f06-416d22e9c98a.png?v=1714158901,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 280 ס""מ",,,בוקלה אפור,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/336915588145ca37e0865d0d7f0d50e2_8af20760-ab38-49d5-bf67-a2ad36209ad6.png?v=1714159238,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 280 ס""מ",,,טויוטה קרם,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-1_9.jpg?v=1711381244,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 280 ס""מ",,,טויוטה מנטה,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-2_9.jpg?v=1711381242,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 280 ס""מ",,,טויוטה ירוק,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-3_8.jpg?v=1711381245,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 280 ס""מ",,,טויוטה כחול,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-4_8.jpg?v=1711381245,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 280 ס""מ",,,טויוטה אפור בהיר,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-5_7.jpg?v=1711381246,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 280 ס""מ",,,טויוטה צהוב,,"",1000.0,shopify,0,continue,manual,7500.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/79f45470-ebd9-49cf-9463-0cd1bb74f7bf.png?v=1713689810,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 300 ס""מ",,,בוקלה לבנה,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/laurent-2-piece-bumper-sofa-1225-xl_99a31b3e-8b62-43e6-bd87-e4f1cab8b58e.jpg?v=1707342823,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 300 ס""מ",,,בוקלה קרם,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1221_8db55d30-0a4b-4c59-8f06-416d22e9c98a.png?v=1714158901,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 300 ס""מ",,,בוקלה אפור,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/336915588145ca37e0865d0d7f0d50e2_8af20760-ab38-49d5-bf67-a2ad36209ad6.png?v=1714159238,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 300 ס""מ",,,טויוטה קרם,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-1_9.jpg?v=1711381244,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 300 ס""מ",,,טויוטה מנטה,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-2_9.jpg?v=1711381242,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 300 ס""מ",,,טויוטה ירוק,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-3_8.jpg?v=1711381245,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 300 ס""מ",,,טויוטה כחול,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-4_8.jpg?v=1711381245,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 300 ס""מ",,,טויוטה אפור בהיר,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-5_7.jpg?v=1711381246,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 300 ס""מ",,,טויוטה צהוב,,"",1000.0,shopify,0,continue,manual,7900.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/79f45470-ebd9-49cf-9463-0cd1bb74f7bf.png?v=1713689810,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 320 ס""מ",,,בוקלה לבנה,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/Mokker_110.png?v=1707342708,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 320 ס""מ",,,בוקלה קרם,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1221_0c79090f-65d9-4270-a97b-6047ec96e50c.png?v=1714158873,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 320 ס""מ",,,בוקלה אפור,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/336915588145ca37e0865d0d7f0d50e2.png?v=1714159201,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 320 ס""מ",,,טויוטה קרם,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-1_9_eedfdf67-f0f8-4640-b9d9-75f635c51ca0.jpg?v=1711381388,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 320 ס""מ",,,טויוטה מנטה,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-2_9_90f87b97-0187-4fc1-8f61-427566913182.jpg?v=1711381379,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 320 ס""מ",,,טויוטה ירוק,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-3_8_759f8af7-83cb-4982-95d3-ed4e9a801fe6.jpg?v=1711381396,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 320 ס""מ",,,טויוטה כחול,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-4_8_4ff75ae0-018f-4cf5-b3a4-730965ef5cdc.jpg?v=1711381403,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 320 ס""מ",,,טויוטה אפור בהיר,,"",1000.0,shopify,-1,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-5_7_294035a1-7455-4636-bdb1-89e6742d4294.jpg?v=1711381411,kg,,,,,,
feni,,,,,,,,,צד שמאל,,,"רוחב 320 ס""מ",,,טויוטה צהוב,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/111_bacf6289-843b-4bd0-8db8-c12cef978a72.png?v=1713689779,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 320 ס""מ",,,בוקלה לבנה,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/laurent-2-piece-bumper-sofa-1225-xl_99a31b3e-8b62-43e6-bd87-e4f1cab8b58e.jpg?v=1707342823,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 320 ס""מ",,,בוקלה קרם,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/1221_8db55d30-0a4b-4c59-8f06-416d22e9c98a.png?v=1714158901,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 320 ס""מ",,,בוקלה אפור,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/336915588145ca37e0865d0d7f0d50e2_8af20760-ab38-49d5-bf67-a2ad36209ad6.png?v=1714159238,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 320 ס""מ",,,טויוטה קרם,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-1_9.jpg?v=1711381244,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 320 ס""מ",,,טויוטה מנטה,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-2_9.jpg?v=1711381242,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 320 ס""מ",,,טויוטה ירוק,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-3_8.jpg?v=1711381245,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 320 ס""מ",,,טויוטה כחול,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-4_8.jpg?v=1711381245,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 320 ס""מ",,,טויוטה אפור בהיר,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/toyota-5_7.jpg?v=1711381246,kg,,,,,,
feni,,,,,,,,,צד ימין,,,"רוחב 320 ס""מ",,,טויוטה צהוב,,"",1000.0,shopify,0,continue,manual,8300.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0827/0453/1744/files/79f45470-ebd9-49cf-9463-0cd1bb74f7bf.png?v=1713689810,kg,,,,,,
